filename,semantic_label,numeric_label,partition,task
001519.png,great_dane,3.0,train,source
004572.png,samoyed,0.0,test,source
004971.png,dalmatian,4.0,test,source
008771.png,great_dane,3.0,,source
001343.png,siberian_husky,6.0,train,source
004735.png,yorkshire_terrier,7.0,test,source
009058.png,yorkshire_terrier,7.0,,source
001681.png,great_dane,3.0,train,source
009878.png,great_dane,3.0,,source
003950.png,great_dane,3.0,test,source
000808.png,saint_bernard,2.0,train,source
008802.png,chihuahua,5.0,,source
002756.png,dalmatian,4.0,val,source
003925.png,dalmatian,4.0,val,source
009896.png,miniature_poodle,1.0,,source
002565.png,dalmatian,4.0,val,source
009796.png,yorkshire_terrier,7.0,,source
008036.png,saint_bernard,2.0,,source
002691.png,miniature_poodle,1.0,val,source
005149.png,saint_bernard,2.0,test,source
004518.png,siberian_husky,6.0,test,source
001502.png,chihuahua,5.0,train,source
007307.png,dalmatian,4.0,,source
002575.png,miniature_poodle,1.0,val,source
007062.png,chihuahua,5.0,,source
002928.png,miniature_poodle,1.0,val,source
004146.png,siberian_husky,6.0,test,source
009668.png,siberian_husky,6.0,,source
005983.png,great_dane,3.0,,source
001888.png,chihuahua,5.0,train,source
009682.png,dalmatian,4.0,,source
009391.png,siberian_husky,6.0,,source
003813.png,samoyed,0.0,val,source
007742.png,chihuahua,5.0,,source
002758.png,siberian_husky,6.0,val,source
005616.png,samoyed,0.0,test,source
000592.png,siberian_husky,6.0,train,source
002803.png,miniature_poodle,1.0,val,source
006582.png,dalmatian,4.0,,source
005782.png,yorkshire_terrier,7.0,,source
005518.png,yorkshire_terrier,7.0,test,source
001947.png,dalmatian,4.0,train,source
008278.png,siberian_husky,6.0,,source
000047.png,chihuahua,5.0,train,source
001190.png,great_dane,3.0,train,source
005440.png,samoyed,0.0,test,source
002455.png,great_dane,3.0,val,source
003371.png,dalmatian,4.0,val,source
005034.png,chihuahua,5.0,test,source
004823.png,miniature_poodle,1.0,test,source
001780.png,saint_bernard,2.0,train,source
004422.png,miniature_poodle,1.0,test,source
003383.png,saint_bernard,2.0,val,source
008452.png,siberian_husky,6.0,,source
004068.png,miniature_poodle,1.0,test,source
008044.png,dalmatian,4.0,,source
003180.png,chihuahua,5.0,val,source
008373.png,chihuahua,5.0,,source
009982.png,saint_bernard,2.0,,source
008609.png,yorkshire_terrier,7.0,,source
001259.png,siberian_husky,6.0,train,source
003603.png,miniature_poodle,1.0,val,source
000145.png,saint_bernard,2.0,train,source
010006.png,great_dane,3.0,,source
003888.png,great_dane,3.0,test,source
007149.png,great_dane,3.0,,source
007444.png,dalmatian,4.0,,source
005190.png,dalmatian,4.0,test,source
007118.png,saint_bernard,2.0,,source
008362.png,siberian_husky,6.0,,source
004844.png,saint_bernard,2.0,test,source
009367.png,miniature_poodle,1.0,,source
006360.png,dalmatian,4.0,,source
003128.png,dalmatian,4.0,val,source
005411.png,chihuahua,5.0,test,source
000897.png,saint_bernard,2.0,train,source
004000.png,miniature_poodle,1.0,test,source
009077.png,saint_bernard,2.0,,source
006293.png,great_dane,3.0,,source
004688.png,dalmatian,4.0,test,source
001260.png,great_dane,3.0,train,source
000736.png,samoyed,0.0,train,source
003385.png,dalmatian,4.0,val,source
003406.png,saint_bernard,2.0,val,source
003332.png,dalmatian,4.0,val,source
010059.png,saint_bernard,2.0,,source
004069.png,samoyed,0.0,val,source
009108.png,great_dane,3.0,,source
008561.png,great_dane,3.0,,source
006763.png,great_dane,3.0,,source
000006.png,dalmatian,4.0,train,source
005292.png,siberian_husky,6.0,test,source
006521.png,dalmatian,4.0,,source
007022.png,siberian_husky,6.0,,source
001583.png,siberian_husky,6.0,train,source
006426.png,samoyed,0.0,,source
000156.png,samoyed,0.0,train,source
004617.png,yorkshire_terrier,7.0,test,source
003052.png,dalmatian,4.0,val,source
010148.png,siberian_husky,6.0,,source
004195.png,samoyed,0.0,val,source
008052.png,great_dane,3.0,,source
009480.png,great_dane,3.0,,source
002685.png,dalmatian,4.0,val,source
001879.png,samoyed,0.0,train,source
002842.png,yorkshire_terrier,7.0,val,source
007657.png,saint_bernard,2.0,,source
008725.png,miniature_poodle,1.0,,source
008524.png,saint_bernard,2.0,,source
006973.png,samoyed,0.0,,source
004609.png,great_dane,3.0,test,source
008965.png,samoyed,0.0,,source
008456.png,great_dane,3.0,,source
006428.png,yorkshire_terrier,7.0,,source
002861.png,great_dane,3.0,val,source
004480.png,siberian_husky,6.0,test,source
003652.png,siberian_husky,6.0,val,source
007245.png,siberian_husky,6.0,,source
008318.png,chihuahua,5.0,,source
009868.png,great_dane,3.0,,source
007917.png,dalmatian,4.0,,source
006765.png,dalmatian,4.0,,source
006075.png,yorkshire_terrier,7.0,,source
010147.png,great_dane,3.0,,source
008584.png,dalmatian,4.0,,source
003692.png,yorkshire_terrier,7.0,val,source
006265.png,yorkshire_terrier,7.0,,source
000337.png,dalmatian,4.0,train,source
004849.png,samoyed,0.0,test,source
005809.png,samoyed,0.0,,source
004156.png,miniature_poodle,1.0,test,source
009821.png,great_dane,3.0,,source
006509.png,yorkshire_terrier,7.0,,source
004531.png,samoyed,0.0,test,source
000351.png,miniature_poodle,1.0,train,source
001316.png,miniature_poodle,1.0,train,source
000326.png,samoyed,0.0,train,source
003328.png,great_dane,3.0,val,source
002835.png,dalmatian,4.0,val,source
003720.png,samoyed,0.0,val,source
005610.png,samoyed,0.0,test,source
004855.png,samoyed,0.0,test,source
001867.png,siberian_husky,6.0,train,source
007695.png,samoyed,0.0,,source
008745.png,samoyed,0.0,,source
005418.png,dalmatian,4.0,test,source
007443.png,miniature_poodle,1.0,,source
001770.png,miniature_poodle,1.0,train,source
001935.png,great_dane,3.0,train,source
004299.png,chihuahua,5.0,test,source
008326.png,yorkshire_terrier,7.0,,source
008658.png,great_dane,3.0,,source
000761.png,samoyed,0.0,train,source
008663.png,siberian_husky,6.0,,source
001932.png,great_dane,3.0,train,source
007646.png,yorkshire_terrier,7.0,,source
003628.png,samoyed,0.0,val,source
000175.png,siberian_husky,6.0,train,source
001765.png,yorkshire_terrier,7.0,train,source
003254.png,great_dane,3.0,val,source
010005.png,miniature_poodle,1.0,,source
000021.png,siberian_husky,6.0,train,source
008819.png,chihuahua,5.0,,source
005285.png,siberian_husky,6.0,test,source
008371.png,samoyed,0.0,,source
008992.png,chihuahua,5.0,,source
002774.png,great_dane,3.0,val,source
004883.png,chihuahua,5.0,test,source
004123.png,miniature_poodle,1.0,test,source
006585.png,yorkshire_terrier,7.0,,source
005832.png,great_dane,3.0,,source
007506.png,siberian_husky,6.0,,source
001484.png,great_dane,3.0,train,source
008246.png,siberian_husky,6.0,,source
004949.png,yorkshire_terrier,7.0,test,source
000107.png,samoyed,0.0,train,source
006407.png,chihuahua,5.0,,source
005378.png,samoyed,0.0,test,source
009772.png,dalmatian,4.0,,source
003852.png,miniature_poodle,1.0,val,source
007225.png,saint_bernard,2.0,,source
008651.png,dalmatian,4.0,,source
003702.png,yorkshire_terrier,7.0,val,source
000421.png,dalmatian,4.0,train,source
006590.png,chihuahua,5.0,,source
006852.png,dalmatian,4.0,,source
003962.png,miniature_poodle,1.0,val,source
003353.png,great_dane,3.0,val,source
000441.png,saint_bernard,2.0,train,source
009449.png,great_dane,3.0,,source
003449.png,siberian_husky,6.0,val,source
007777.png,great_dane,3.0,,source
006416.png,chihuahua,5.0,,source
002828.png,chihuahua,5.0,val,source
003524.png,dalmatian,4.0,val,source
001212.png,siberian_husky,6.0,train,source
000090.png,dalmatian,4.0,train,source
000278.png,saint_bernard,2.0,train,source
008503.png,chihuahua,5.0,,source
001428.png,chihuahua,5.0,train,source
001861.png,dalmatian,4.0,train,source
005756.png,siberian_husky,6.0,,source
006430.png,great_dane,3.0,,source
003564.png,yorkshire_terrier,7.0,val,source
004481.png,saint_bernard,2.0,test,source
007969.png,yorkshire_terrier,7.0,,source
004371.png,samoyed,0.0,test,source
001632.png,miniature_poodle,1.0,train,source
007660.png,saint_bernard,2.0,,source
004597.png,siberian_husky,6.0,test,source
002814.png,saint_bernard,2.0,val,source
008491.png,samoyed,0.0,,source
005053.png,siberian_husky,6.0,test,source
008622.png,chihuahua,5.0,,source
008969.png,great_dane,3.0,,source
009912.png,siberian_husky,6.0,,source
010157.png,yorkshire_terrier,7.0,,source
004737.png,saint_bernard,2.0,test,source
005424.png,saint_bernard,2.0,,source
001911.png,great_dane,3.0,train,source
003225.png,samoyed,0.0,val,source
000793.png,saint_bernard,2.0,train,source
004324.png,yorkshire_terrier,7.0,test,source
006384.png,miniature_poodle,1.0,,source
009941.png,dalmatian,4.0,,source
009577.png,chihuahua,5.0,,source
001448.png,samoyed,0.0,train,source
005740.png,chihuahua,5.0,,source
000754.png,dalmatian,4.0,train,source
009211.png,samoyed,0.0,,source
001363.png,saint_bernard,2.0,train,source
009006.png,saint_bernard,2.0,,source
003947.png,dalmatian,4.0,val,source
007219.png,miniature_poodle,1.0,,source
000210.png,saint_bernard,2.0,train,source
002105.png,saint_bernard,2.0,train,source
004760.png,saint_bernard,2.0,test,source
008291.png,samoyed,0.0,,source
004253.png,dalmatian,4.0,test,source
007470.png,saint_bernard,2.0,,source
003301.png,great_dane,3.0,val,source
008601.png,chihuahua,5.0,,source
005291.png,yorkshire_terrier,7.0,test,source
008346.png,chihuahua,5.0,,source
002564.png,miniature_poodle,1.0,val,source
009101.png,great_dane,3.0,,source
001872.png,samoyed,0.0,train,source
001511.png,siberian_husky,6.0,train,source
004568.png,siberian_husky,6.0,test,source
006735.png,miniature_poodle,1.0,,source
000976.png,chihuahua,5.0,train,source
006853.png,dalmatian,4.0,,source
000155.png,miniature_poodle,1.0,train,source
000122.png,samoyed,0.0,train,source
009066.png,samoyed,0.0,,source
000713.png,chihuahua,5.0,train,source
004934.png,great_dane,3.0,test,source
003040.png,saint_bernard,2.0,val,source
006762.png,great_dane,3.0,,source
006736.png,siberian_husky,6.0,,source
004695.png,dalmatian,4.0,test,source
006848.png,siberian_husky,6.0,,source
007648.png,chihuahua,5.0,,source
009970.png,samoyed,0.0,,source
004049.png,yorkshire_terrier,7.0,val,source
002262.png,dalmatian,4.0,train,source
004321.png,chihuahua,5.0,test,source
004085.png,samoyed,0.0,val,source
009815.png,yorkshire_terrier,7.0,,source
002244.png,siberian_husky,6.0,train,source
000064.png,siberian_husky,6.0,train,source
007465.png,samoyed,0.0,,source
005309.png,dalmatian,4.0,test,source
008536.png,siberian_husky,6.0,,source
003794.png,chihuahua,5.0,val,source
002650.png,saint_bernard,2.0,val,source
000016.png,chihuahua,5.0,train,source
004313.png,yorkshire_terrier,7.0,test,source
005113.png,dalmatian,4.0,test,source
002361.png,yorkshire_terrier,7.0,train,source
009240.png,miniature_poodle,1.0,,source
008079.png,yorkshire_terrier,7.0,,source
005532.png,miniature_poodle,1.0,,source
000363.png,dalmatian,4.0,train,source
002134.png,miniature_poodle,1.0,train,source
008400.png,chihuahua,5.0,,source
005170.png,saint_bernard,2.0,test,source
000284.png,chihuahua,5.0,train,source
005397.png,yorkshire_terrier,7.0,test,source
005962.png,miniature_poodle,1.0,,source
004648.png,siberian_husky,6.0,test,source
004941.png,saint_bernard,2.0,test,source
001680.png,chihuahua,5.0,train,source
000895.png,yorkshire_terrier,7.0,train,source
002925.png,miniature_poodle,1.0,val,source
007942.png,miniature_poodle,1.0,,source
005732.png,chihuahua,5.0,,source
002445.png,siberian_husky,6.0,val,source
008004.png,great_dane,3.0,,source
000279.png,samoyed,0.0,train,source
004414.png,dalmatian,4.0,test,source
010098.png,dalmatian,4.0,,source
010190.png,yorkshire_terrier,7.0,,source
009525.png,dalmatian,4.0,,source
002901.png,great_dane,3.0,val,source
008826.png,great_dane,3.0,,source
000204.png,great_dane,3.0,train,source
005127.png,samoyed,0.0,test,source
001280.png,miniature_poodle,1.0,train,source
006513.png,yorkshire_terrier,7.0,,source
004535.png,yorkshire_terrier,7.0,test,source
005723.png,miniature_poodle,1.0,,source
005627.png,yorkshire_terrier,7.0,test,source
007884.png,saint_bernard,2.0,,source
005797.png,saint_bernard,2.0,,source
005907.png,chihuahua,5.0,,source
001077.png,saint_bernard,2.0,train,source
005324.png,great_dane,3.0,test,source
008856.png,dalmatian,4.0,,source
010079.png,yorkshire_terrier,7.0,,source
001236.png,saint_bernard,2.0,train,source
008380.png,samoyed,0.0,,source
003106.png,great_dane,3.0,val,source
000318.png,yorkshire_terrier,7.0,train,source
005670.png,saint_bernard,2.0,,source
006746.png,dalmatian,4.0,,source
006587.png,miniature_poodle,1.0,,source
004977.png,yorkshire_terrier,7.0,test,source
005795.png,siberian_husky,6.0,,source
001268.png,chihuahua,5.0,train,source
004493.png,saint_bernard,2.0,test,source
008800.png,miniature_poodle,1.0,,source
004606.png,siberian_husky,6.0,test,source
008485.png,great_dane,3.0,,source
006302.png,dalmatian,4.0,,source
000516.png,yorkshire_terrier,7.0,train,source
006256.png,great_dane,3.0,,source
003205.png,yorkshire_terrier,7.0,val,source
008501.png,yorkshire_terrier,7.0,,source
001530.png,dalmatian,4.0,train,source
007585.png,siberian_husky,6.0,,source
009254.png,miniature_poodle,1.0,,source
008679.png,samoyed,0.0,,source
006812.png,siberian_husky,6.0,,source
007582.png,miniature_poodle,1.0,,source
000734.png,samoyed,0.0,train,source
009345.png,great_dane,3.0,,source
009470.png,dalmatian,4.0,,source
009529.png,saint_bernard,2.0,,source
006932.png,dalmatian,4.0,,source
002490.png,saint_bernard,2.0,val,source
002532.png,chihuahua,5.0,train,source
005771.png,dalmatian,4.0,test,source
003866.png,samoyed,0.0,val,source
007172.png,miniature_poodle,1.0,,source
008921.png,dalmatian,4.0,,source
007893.png,siberian_husky,6.0,,source
009408.png,miniature_poodle,1.0,,source
000297.png,chihuahua,5.0,train,source
009373.png,chihuahua,5.0,,source
007395.png,yorkshire_terrier,7.0,,source
009070.png,yorkshire_terrier,7.0,,source
001176.png,dalmatian,4.0,train,source
003351.png,great_dane,3.0,val,source
004343.png,dalmatian,4.0,test,source
000625.png,saint_bernard,2.0,train,source
003163.png,miniature_poodle,1.0,val,source
005363.png,dalmatian,4.0,test,source
002998.png,dalmatian,4.0,val,source
005435.png,saint_bernard,2.0,,source
005037.png,yorkshire_terrier,7.0,test,source
003901.png,miniature_poodle,1.0,val,source
006239.png,miniature_poodle,1.0,,source
008703.png,samoyed,0.0,,source
006320.png,saint_bernard,2.0,,source
000964.png,chihuahua,5.0,train,source
007163.png,yorkshire_terrier,7.0,,source
008560.png,saint_bernard,2.0,,source
006871.png,miniature_poodle,1.0,,source
008913.png,yorkshire_terrier,7.0,,source
009595.png,chihuahua,5.0,,source
008892.png,samoyed,0.0,,source
004231.png,great_dane,3.0,test,source
001369.png,dalmatian,4.0,train,source
007061.png,saint_bernard,2.0,,source
000920.png,great_dane,3.0,train,source
003303.png,saint_bernard,2.0,val,source
002888.png,dalmatian,4.0,val,source
004038.png,samoyed,0.0,val,source
002994.png,great_dane,3.0,val,source
002834.png,dalmatian,4.0,val,source
004742.png,dalmatian,4.0,test,source
000972.png,great_dane,3.0,train,source
007148.png,siberian_husky,6.0,,source
007015.png,great_dane,3.0,,source
007906.png,great_dane,3.0,,source
005003.png,samoyed,0.0,test,source
000099.png,miniature_poodle,1.0,train,source
010213.png,samoyed,0.0,,source
005958.png,great_dane,3.0,,source
004286.png,great_dane,3.0,test,source
003618.png,samoyed,0.0,val,source
009754.png,dalmatian,4.0,,source
002617.png,great_dane,3.0,val,source
008976.png,miniature_poodle,1.0,,source
006122.png,dalmatian,4.0,,source
010173.png,chihuahua,5.0,,source
006792.png,samoyed,0.0,,source
003046.png,chihuahua,5.0,val,source
009854.png,samoyed,0.0,,source
000765.png,miniature_poodle,1.0,train,source
009554.png,yorkshire_terrier,7.0,,source
009845.png,yorkshire_terrier,7.0,,source
007966.png,chihuahua,5.0,,source
000795.png,saint_bernard,2.0,train,source
004901.png,saint_bernard,2.0,test,source
005259.png,miniature_poodle,1.0,test,source
006488.png,chihuahua,5.0,,source
003118.png,saint_bernard,2.0,val,source
009557.png,dalmatian,4.0,,source
008249.png,chihuahua,5.0,,source
002827.png,samoyed,0.0,val,source
006928.png,saint_bernard,2.0,,source
005132.png,miniature_poodle,1.0,test,source
008341.png,yorkshire_terrier,7.0,,source
006502.png,great_dane,3.0,,source
005269.png,saint_bernard,2.0,test,source
002148.png,great_dane,3.0,train,source
006663.png,dalmatian,4.0,,source
001246.png,siberian_husky,6.0,train,source
006083.png,dalmatian,4.0,,source
002359.png,great_dane,3.0,train,source
008337.png,yorkshire_terrier,7.0,,source
003762.png,saint_bernard,2.0,val,source
007838.png,saint_bernard,2.0,,source
006378.png,samoyed,0.0,,source
002375.png,saint_bernard,2.0,train,source
009106.png,samoyed,0.0,,source
010015.png,saint_bernard,2.0,,source
010215.png,samoyed,0.0,,source
002584.png,saint_bernard,2.0,val,source
009176.png,yorkshire_terrier,7.0,,source
007979.png,samoyed,0.0,,source
004631.png,miniature_poodle,1.0,test,source
007088.png,great_dane,3.0,,source
006156.png,siberian_husky,6.0,,source
005097.png,siberian_husky,6.0,test,source
001517.png,saint_bernard,2.0,train,source
002793.png,dalmatian,4.0,val,source
006054.png,miniature_poodle,1.0,,source
006962.png,siberian_husky,6.0,,source
000821.png,saint_bernard,2.0,train,source
006042.png,saint_bernard,2.0,,source
002955.png,chihuahua,5.0,val,source
001160.png,saint_bernard,2.0,train,source
002153.png,chihuahua,5.0,train,source
006401.png,dalmatian,4.0,,source
002754.png,miniature_poodle,1.0,val,source
000202.png,siberian_husky,6.0,train,source
001616.png,miniature_poodle,1.0,train,source
008982.png,miniature_poodle,1.0,,source
001013.png,great_dane,3.0,train,source
008348.png,great_dane,3.0,,source
009882.png,great_dane,3.0,,source
009910.png,miniature_poodle,1.0,,source
002278.png,saint_bernard,2.0,train,source
001496.png,samoyed,0.0,train,source
000128.png,dalmatian,4.0,train,source
001662.png,chihuahua,5.0,train,source
010123.png,samoyed,0.0,,source
008139.png,chihuahua,5.0,,source
007572.png,yorkshire_terrier,7.0,,source
001654.png,siberian_husky,6.0,train,source
004779.png,chihuahua,5.0,test,source
006831.png,yorkshire_terrier,7.0,,source
008581.png,dalmatian,4.0,,source
004861.png,dalmatian,4.0,test,source
005360.png,great_dane,3.0,test,source
000569.png,saint_bernard,2.0,train,source
005674.png,samoyed,0.0,test,source
008057.png,miniature_poodle,1.0,,source
002362.png,chihuahua,5.0,train,source
003558.png,yorkshire_terrier,7.0,val,source
007139.png,yorkshire_terrier,7.0,,source
000645.png,siberian_husky,6.0,train,source
000723.png,miniature_poodle,1.0,train,source
004751.png,dalmatian,4.0,test,source
007383.png,great_dane,3.0,,source
002164.png,chihuahua,5.0,train,source
003899.png,samoyed,0.0,val,source
000604.png,yorkshire_terrier,7.0,train,source
008064.png,siberian_husky,6.0,,source
000499.png,dalmatian,4.0,train,source
001573.png,yorkshire_terrier,7.0,train,source
008961.png,yorkshire_terrier,7.0,,source
001699.png,great_dane,3.0,train,source
009495.png,yorkshire_terrier,7.0,,source
009566.png,siberian_husky,6.0,,source
010054.png,miniature_poodle,1.0,,source
008140.png,dalmatian,4.0,,source
007991.png,dalmatian,4.0,,source
003689.png,samoyed,0.0,val,source
002319.png,yorkshire_terrier,7.0,train,source
009357.png,dalmatian,4.0,,source
009119.png,miniature_poodle,1.0,,source
009656.png,dalmatian,4.0,,source
004385.png,siberian_husky,6.0,test,source
004169.png,siberian_husky,6.0,test,source
004856.png,siberian_husky,6.0,test,source
003770.png,chihuahua,5.0,val,source
008582.png,great_dane,3.0,,source
003871.png,great_dane,3.0,test,source
007250.png,chihuahua,5.0,,source
000044.png,saint_bernard,2.0,train,source
000551.png,miniature_poodle,1.0,train,source
006066.png,siberian_husky,6.0,,source
007861.png,dalmatian,4.0,,source
006829.png,yorkshire_terrier,7.0,,source
005742.png,siberian_husky,6.0,,source
001587.png,great_dane,3.0,train,source
006300.png,chihuahua,5.0,,source
002971.png,chihuahua,5.0,val,source
004060.png,yorkshire_terrier,7.0,val,source
000839.png,chihuahua,5.0,train,source
008279.png,miniature_poodle,1.0,,source
006630.png,great_dane,3.0,,source
003904.png,miniature_poodle,1.0,val,source
008325.png,siberian_husky,6.0,,source
002137.png,siberian_husky,6.0,train,source
003829.png,samoyed,0.0,val,source
003900.png,great_dane,3.0,test,source
006994.png,great_dane,3.0,,source
009062.png,yorkshire_terrier,7.0,,source
009226.png,miniature_poodle,1.0,,source
006912.png,saint_bernard,2.0,,source
004409.png,great_dane,3.0,test,source
002528.png,saint_bernard,2.0,val,source
003816.png,miniature_poodle,1.0,val,source
005801.png,chihuahua,5.0,,source
002521.png,chihuahua,5.0,train,source
005626.png,dalmatian,4.0,test,source
002785.png,dalmatian,4.0,val,source
001059.png,great_dane,3.0,train,source
009996.png,samoyed,0.0,,source
008108.png,saint_bernard,2.0,,source
008975.png,samoyed,0.0,,source
007467.png,great_dane,3.0,,source
005574.png,yorkshire_terrier,7.0,test,source
004957.png,miniature_poodle,1.0,test,source
006103.png,samoyed,0.0,,source
007401.png,dalmatian,4.0,,source
007911.png,dalmatian,4.0,,source
005480.png,siberian_husky,6.0,test,source
001816.png,great_dane,3.0,train,source
005011.png,saint_bernard,2.0,test,source
005848.png,miniature_poodle,1.0,,source
007892.png,siberian_husky,6.0,,source
004973.png,samoyed,0.0,test,source
000323.png,saint_bernard,2.0,train,source
001788.png,miniature_poodle,1.0,train,source
008831.png,chihuahua,5.0,,source
005131.png,miniature_poodle,1.0,test,source
006641.png,great_dane,3.0,,source
007718.png,yorkshire_terrier,7.0,,source
005628.png,saint_bernard,2.0,,source
009092.png,samoyed,0.0,,source
002595.png,samoyed,0.0,train,source
007375.png,great_dane,3.0,,source
001576.png,great_dane,3.0,train,source
004362.png,dalmatian,4.0,test,source
007183.png,saint_bernard,2.0,,source
000140.png,saint_bernard,2.0,train,source
002095.png,samoyed,0.0,train,source
005313.png,samoyed,0.0,test,source
002733.png,great_dane,3.0,val,source
003207.png,siberian_husky,6.0,val,source
009225.png,saint_bernard,2.0,,source
001303.png,saint_bernard,2.0,train,source
003560.png,chihuahua,5.0,val,source
002745.png,miniature_poodle,1.0,val,source
003378.png,yorkshire_terrier,7.0,val,source
002279.png,siberian_husky,6.0,train,source
006208.png,yorkshire_terrier,7.0,,source
004355.png,saint_bernard,2.0,test,source
010197.png,chihuahua,5.0,,source
009278.png,yorkshire_terrier,7.0,,source
008794.png,siberian_husky,6.0,,source
005602.png,siberian_husky,6.0,test,source
002905.png,samoyed,0.0,val,source
000657.png,yorkshire_terrier,7.0,train,source
001543.png,miniature_poodle,1.0,train,source
005122.png,chihuahua,5.0,test,source
010182.png,great_dane,3.0,,source
009379.png,samoyed,0.0,,source
001145.png,siberian_husky,6.0,train,source
009661.png,saint_bernard,2.0,,source
000847.png,dalmatian,4.0,train,source
004960.png,saint_bernard,2.0,test,source
004501.png,siberian_husky,6.0,test,source
008048.png,siberian_husky,6.0,,source
007714.png,chihuahua,5.0,,source
000203.png,saint_bernard,2.0,train,source
004258.png,samoyed,0.0,test,source
000252.png,miniature_poodle,1.0,train,source
004332.png,saint_bernard,2.0,test,source
004238.png,great_dane,3.0,test,source
005130.png,great_dane,3.0,test,source
001832.png,yorkshire_terrier,7.0,train,source
004287.png,samoyed,0.0,test,source
006702.png,great_dane,3.0,,source
000072.png,yorkshire_terrier,7.0,train,source
000314.png,yorkshire_terrier,7.0,train,source
004871.png,chihuahua,5.0,test,source
010008.png,samoyed,0.0,,source
003284.png,samoyed,0.0,val,source
002308.png,yorkshire_terrier,7.0,train,source
000070.png,chihuahua,5.0,train,source
006911.png,miniature_poodle,1.0,,source
003467.png,chihuahua,5.0,val,source
006822.png,dalmatian,4.0,,source
007238.png,siberian_husky,6.0,,source
000866.png,dalmatian,4.0,train,source
008927.png,chihuahua,5.0,,source
003898.png,chihuahua,5.0,val,source
007762.png,yorkshire_terrier,7.0,,source
004230.png,saint_bernard,2.0,test,source
002354.png,miniature_poodle,1.0,train,source
004432.png,miniature_poodle,1.0,test,source
000113.png,great_dane,3.0,train,source
008177.png,saint_bernard,2.0,,source
006090.png,samoyed,0.0,,source
009639.png,great_dane,3.0,,source
003674.png,siberian_husky,6.0,val,source
003616.png,samoyed,0.0,val,source
004976.png,dalmatian,4.0,test,source
002734.png,dalmatian,4.0,val,source
004830.png,samoyed,0.0,test,source
004654.png,saint_bernard,2.0,test,source
004755.png,chihuahua,5.0,test,source
000479.png,great_dane,3.0,train,source
002146.png,siberian_husky,6.0,train,source
004458.png,siberian_husky,6.0,test,source
000313.png,saint_bernard,2.0,train,source
006661.png,chihuahua,5.0,,source
001047.png,great_dane,3.0,train,source
009774.png,siberian_husky,6.0,,source
006779.png,miniature_poodle,1.0,,source
001727.png,saint_bernard,2.0,train,source
007763.png,miniature_poodle,1.0,,source
006873.png,chihuahua,5.0,,source
006226.png,dalmatian,4.0,,source
001781.png,siberian_husky,6.0,train,source
006137.png,saint_bernard,2.0,,source
002949.png,great_dane,3.0,val,source
001215.png,dalmatian,4.0,train,source
009634.png,siberian_husky,6.0,,source
005990.png,siberian_husky,6.0,,source
005697.png,samoyed,0.0,test,source
005700.png,yorkshire_terrier,7.0,,source
003448.png,chihuahua,5.0,val,source
009344.png,yorkshire_terrier,7.0,,source
007731.png,yorkshire_terrier,7.0,,source
008329.png,siberian_husky,6.0,,source
009234.png,chihuahua,5.0,,source
007145.png,samoyed,0.0,,source
008911.png,samoyed,0.0,,source
000153.png,great_dane,3.0,train,source
001109.png,chihuahua,5.0,train,source
000307.png,dalmatian,4.0,train,source
009930.png,siberian_husky,6.0,,source
002540.png,siberian_husky,6.0,val,source
003363.png,great_dane,3.0,val,source
002558.png,saint_bernard,2.0,val,source
009073.png,dalmatian,4.0,,source
009481.png,dalmatian,4.0,,source
004463.png,yorkshire_terrier,7.0,test,source
005519.png,saint_bernard,2.0,,source
003641.png,yorkshire_terrier,7.0,val,source
001691.png,miniature_poodle,1.0,train,source
005920.png,miniature_poodle,1.0,,source
007936.png,siberian_husky,6.0,,source
002735.png,samoyed,0.0,train,source
001062.png,yorkshire_terrier,7.0,train,source
003162.png,great_dane,3.0,val,source
003477.png,great_dane,3.0,val,source
002444.png,saint_bernard,2.0,val,source
004141.png,chihuahua,5.0,test,source
008523.png,great_dane,3.0,,source
001265.png,saint_bernard,2.0,train,source
007782.png,saint_bernard,2.0,,source
005158.png,saint_bernard,2.0,test,source
007214.png,yorkshire_terrier,7.0,,source
005810.png,siberian_husky,6.0,,source
006504.png,miniature_poodle,1.0,,source
001426.png,dalmatian,4.0,train,source
004931.png,siberian_husky,6.0,test,source
009789.png,miniature_poodle,1.0,,source
007095.png,chihuahua,5.0,,source
000218.png,chihuahua,5.0,train,source
005876.png,dalmatian,4.0,,source
009328.png,yorkshire_terrier,7.0,,source
005604.png,miniature_poodle,1.0,,source
008761.png,dalmatian,4.0,,source
006190.png,great_dane,3.0,,source
008005.png,samoyed,0.0,,source
000559.png,great_dane,3.0,train,source
000950.png,dalmatian,4.0,train,source
009194.png,saint_bernard,2.0,,source
001347.png,siberian_husky,6.0,train,source
006901.png,great_dane,3.0,,source
007412.png,saint_bernard,2.0,,source
001253.png,miniature_poodle,1.0,train,source
003172.png,great_dane,3.0,val,source
008251.png,chihuahua,5.0,,source
005055.png,yorkshire_terrier,7.0,test,source
007288.png,saint_bernard,2.0,,source
008549.png,miniature_poodle,1.0,,source
007816.png,saint_bernard,2.0,,source
007815.png,saint_bernard,2.0,,source
006767.png,samoyed,0.0,,source
010060.png,miniature_poodle,1.0,,source
008216.png,siberian_husky,6.0,,source
008977.png,yorkshire_terrier,7.0,,source
000060.png,yorkshire_terrier,7.0,train,source
001851.png,yorkshire_terrier,7.0,train,source
005687.png,dalmatian,4.0,test,source
